,program,start_time,start_dt_object,end_time,end_dt_object,play_time,artist,artist_url,track,album,album_url,label,label_url,type
0,Train of Thought,Thu Jan 17 2019 3:00am,2019-01-17 03:00:00,Thu Jan 17 2019 5:00am,2019-01-17 05:00:00,3:12am,Dum Dum Girls,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2824#here,“Bedroom Eyes”,Only in Dreams,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=58809#here,(Sub Pop 2011),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=18#here,
0,Blues in the Night,Fri Jan 18 2019 4:00pm,2019-01-18 16:00:00,Fri Jan 18 2019 7:00pm,2019-01-18 19:00:00,4:00pm,Johnny Lytle,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=61378#here,“Blues Time”,Swingin' At The Gate,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445575#here,(Pacific Jazz Records 1967),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=79840#here,
0,Blues in the Night,Fri Jan 18 2019 4:00pm,2019-01-18 16:00:00,Fri Jan 18 2019 7:00pm,2019-01-18 19:00:00,4:07pm,Jack McDuff,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=12655#here,“Georgia On My Mind”,Check This Out,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=288282#here,(Cadet Records unk 1972),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=27987#here,
0,Blues in the Night,Fri Jan 18 2019 4:00pm,2019-01-18 16:00:00,Fri Jan 18 2019 7:00pm,2019-01-18 19:00:00,4:17pm,Otis Rush,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1540#here,“Me”,Mourning in the Morning,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=9799#here,(Cotillion Records 1969),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=8176#here,
0,Memphis to Manchester,Thu Jan 17 2019 7:00am,2019-01-17 07:00:00,Thu Jan 17 2019 10:00am,2019-01-17 10:00:00,7:00am,Earl Van Dyke (aka The Funk Brothers),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=29972#here,“Gonna Give Her All the Love I've Got”,The Motown Sound: The Complete Albums and More,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=108229#here,(Hip-O Select/Motown Records 2012),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=31310#here,
0,Memphis to Manchester,Thu Jan 17 2019 7:00am,2019-01-17 07:00:00,Thu Jan 17 2019 10:00am,2019-01-17 10:00:00,7:01am,The Temptations,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1302#here,“Don't Look Back”,The Complete Motown Singles Vol. 5: 1965,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=17508#here,(Hip-O Select / Motown 2006),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1116#here,
0,Memphis to Manchester,Thu Jan 17 2019 7:00am,2019-01-17 07:00:00,Thu Jan 17 2019 10:00am,2019-01-17 10:00:00,7:04am,Jimmy Ruffin,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=19749#here,“Lucky Lucky Me”,A Cellarful of Motown,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=72276#here,(Universal 2002),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=21#here,
0,Memphis to Manchester,Thu Jan 10 2019 7:00am,2019-01-10 07:00:00,Thu Jan 10 2019 10:00am,2019-01-10 10:00:00,7:00am,Herb Hardesty & His Band,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=135259#here,“Nat”,The Domino Effect,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=382882#here,(Ace 2012),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=810#here,
0,Memphis to Manchester,Thu Jan 10 2019 7:00am,2019-01-10 07:00:00,Thu Jan 10 2019 10:00am,2019-01-10 10:00:00,7:02am,Robert Parker,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=694#here,“Mr. Pitiful”,Barefootin' (LP),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=83253#here,(Nola 1966),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=19855#here,
0,Memphis to Manchester,Thu Jan 10 2019 7:00am,2019-01-10 07:00:00,Thu Jan 10 2019 10:00am,2019-01-10 10:00:00,7:04am,Irma Thomas,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1295#here,“Wish Someone Would Care”,Time Is On My Side,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=18769#here,(Kent Records unk 1996),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=38692#here,
0,Pop! The Beat Bubble Burst,Thu Jan 17 2019 10:00am,2019-01-17 10:00:00,Thu Jan 17 2019 12:00pm,2019-01-17 12:00:00,10:01am,Ian Gomm,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=12990#here,“Come On”,Rock & Roll Music: Songs Of Chuck Berry,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445765#here,(Ace 2017),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=810#here,
0,Pop! The Beat Bubble Burst,Thu Jan 17 2019 10:00am,2019-01-17 10:00:00,Thu Jan 17 2019 12:00pm,2019-01-17 12:00:00,10:02am,Linda Ronstadt,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=5901#here,“You're no good”,Heart Like A Wheel,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=30322#here,(Capitol Records 1974),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=914#here,
0,Pop! The Beat Bubble Burst,Thu Jan 17 2019 10:00am,2019-01-17 10:00:00,Thu Jan 17 2019 12:00pm,2019-01-17 12:00:00,10:03am,Wayne Givens,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=37986#here,“Pop! The Beat Bubble Burst Theme Song”,Single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=93024#here,(Wayne Givens 2011),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=20263#here,L
0,The Greaser's Lunchbox,Thu Jan 17 2019 12:00pm,2019-01-17 12:00:00,Thu Jan 17 2019 2:00pm,2019-01-17 14:00:00,12:03pm,Dion,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=16048#here,“The wanderer”,single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=131782#here,(Laurie 1962),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=943#here,
0,The Greaser's Lunchbox,Thu Jan 17 2019 12:00pm,2019-01-17 12:00:00,Thu Jan 17 2019 2:00pm,2019-01-17 14:00:00,12:05pm,Los Straitjackets,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=9298#here,“The Wild Mouse”,Further Adventures of Los Straitjackets (Reissue),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445888#here,(Yep Roc Records www.yeproc.com),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=505#here,
0,The Greaser's Lunchbox,Thu Jan 17 2019 12:00pm,2019-01-17 12:00:00,Thu Jan 17 2019 2:00pm,2019-01-17 14:00:00,12:07pm,Shaun Young & The 3 Ringers,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156928#here,“movin'”,Movin',https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445891#here,(Rhythm Bomb Records),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=41980#here,
0,The Greaser's Lunchbox,Thu Jan 10 2019 12:00pm,2019-01-10 12:00:00,Thu Jan 10 2019 2:00pm,2019-01-10 14:00:00,12:01pm,Ringo Starr,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2124#here,“Bad Boy”,,,(Polydor 1978),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=87#here,
0,The Greaser's Lunchbox,Thu Jan 10 2019 12:00pm,2019-01-10 12:00:00,Thu Jan 10 2019 2:00pm,2019-01-10 14:00:00,12:07pm,Jackie Wilson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=277#here,“That's Why (I Love You So)”,archive '57-'61,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444682#here,(digital gramophone),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83965#here,
0,The Greaser's Lunchbox,Thu Jan 10 2019 12:00pm,2019-01-10 12:00:00,Thu Jan 10 2019 2:00pm,2019-01-10 14:00:00,12:09pm,Dolly Parton,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1020#here,“Dumb Blonde”,Dolly  [BOX SET],https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=104958#here,(Sony Legacy 2009),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=3206#here,
0,Radio Rio,Mon Jan 21 2019 12:00pm,2019-01-21 12:00:00,Mon Jan 21 2019 2:00pm,2019-01-21 14:00:00,12:02pm,Hermeto Pascoal,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3193#here,“mavumvavumpefoco”,viajondo com o sum,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446409#here,(Far Out Recordings 2017),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1214#here,
0,Radio Rio,Mon Jan 21 2019 12:00pm,2019-01-21 12:00:00,Mon Jan 21 2019 2:00pm,2019-01-21 14:00:00,12:05pm,Itiberê Orquestra Família,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=157077#here,“Bota para Quebrar”,Pedra do Espia,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446412#here,(Far Out Recordings 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1214#here,N 
0,Radio Rio,Mon Jan 21 2019 12:00pm,2019-01-21 12:00:00,Mon Jan 21 2019 2:00pm,2019-01-21 14:00:00,12:13pm,Dom Um Romao,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=23731#here,“Cinnamon Flower”,dom um ramoao,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446422#here,(Mute),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=693#here,
0,Rawthentic,Thu Jan 17 2019 4:00pm,2019-01-17 16:00:00,Thu Jan 17 2019 7:00pm,2019-01-17 19:00:00,4:03pm,Aaliyah,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=44333#here,“Are You That Somebody? (cig.margot Remix)”,,,(self-released 2016),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=427#here,
0,Rawthentic,Thu Jan 17 2019 4:00pm,2019-01-17 16:00:00,Thu Jan 17 2019 7:00pm,2019-01-17 19:00:00,4:06pm,Smino,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=107143#here,“L.M.F.”,Noir,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=437263#here,(Downtown JV 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=60605#here,L
0,Rawthentic,Thu Jan 17 2019 4:00pm,2019-01-17 16:00:00,Thu Jan 17 2019 7:00pm,2019-01-17 19:00:00,4:10pm,Duckwrth,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=123249#here,“Soprano”,Soprano - Single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=439951#here,(Republic Records (Them Hellas) 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83119#here,
0,Rawthentic,Thu Dec 27 2018 4:00pm,2018-12-27 16:00:00,Thu Dec 27 2018 7:00pm,2018-12-27 19:00:00,4:04pm,Lion Babe,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=48397#here,“Get into the Party Life”,Get into the Party Life - Single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=442741#here,(LION BABE MUSIC LLC 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83623#here,N 
0,Rawthentic,Thu Dec 27 2018 4:00pm,2018-12-27 16:00:00,Thu Dec 27 2018 7:00pm,2018-12-27 19:00:00,4:07pm,Faith Evans,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=112268#here,“You Used To Love Me”,"You Used To Love Me 12"" single",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=442744#here,(Bad Boy Records 1995),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=340#here,
0,Rawthentic,Thu Dec 27 2018 4:00pm,2018-12-27 16:00:00,Thu Dec 27 2018 7:00pm,2018-12-27 19:00:00,4:11pm,Jay Dee,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=19295#here,“Think Twice feat. Dwele”,Welcome 2 Detroit,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=174749#here,(BBE 2003),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1619#here,
0,The Boom boX,Tue Jan 15 2019 7:00pm,2019-01-15 19:00:00,Tue Jan 15 2019 9:00pm,2019-01-15 21:00:00,7:01pm,Top Quality,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156786#here,“Magnum Opus”,"12""",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445446#here,(RCA),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=317#here,
0,The Boom boX,Tue Jan 15 2019 7:00pm,2019-01-15 19:00:00,Tue Jan 15 2019 9:00pm,2019-01-15 21:00:00,7:07pm,Treacherous 3,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=116280#here,“We're at the party”,"12""",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445398#here,(Enjoy),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=10704#here,
0,The Boom boX,Tue Jan 15 2019 7:00pm,2019-01-15 19:00:00,Tue Jan 15 2019 9:00pm,2019-01-15 21:00:00,7:14pm,Run DMC,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=16029#here,“Rock Box”,Run DMC,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=235623#here,(Profile 1984),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=973#here,
0,Hindsight,Thu Jan 17 2019 9:00pm,2019-01-17 21:00:00,Thu Jan 17 2019 11:00pm,2019-01-17 23:00:00,9:00pm,New Order,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2441#here,“1963”,Substance,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=15022#here,(Qwest 1987),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1495#here,
0,Hindsight,Thu Jan 17 2019 9:00pm,2019-01-17 21:00:00,Thu Jan 17 2019 11:00pm,2019-01-17 23:00:00,9:05pm,The Smiths,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1017#here,“What Difference Does it Make?”,The Smiths,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=23882#here,(sire 1984),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=398#here,
0,Hindsight,Thu Jan 17 2019 9:00pm,2019-01-17 21:00:00,Thu Jan 17 2019 11:00pm,2019-01-17 23:00:00,9:09pm,The Jam,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1262#here,“Thick as Thieves”,Setting Sons,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=3613#here,(Polydor 1979),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=87#here,
0,Hindsight,Thu Jan 10 2019 9:00pm,2019-01-10 21:00:00,Thu Jan 10 2019 11:00pm,2019-01-10 23:00:00,9:00pm,David Bowie,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1261#here,“Heroes”,,,(RCA 1977),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=317#here,
0,Hindsight,Thu Jan 10 2019 9:00pm,2019-01-10 21:00:00,Thu Jan 10 2019 11:00pm,2019-01-10 23:00:00,9:06pm,Echo Ladies,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=140564#here,“Rebel Rebel”,Overrated (Robin Guthrie Version / Rebel Rebel - Single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444804#here,(Hybris 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=17803#here,
0,Hindsight,Thu Jan 10 2019 9:00pm,2019-01-10 21:00:00,Thu Jan 10 2019 11:00pm,2019-01-10 23:00:00,9:10pm,Supergrass,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2417#here,“Pumping on Your Stereo”,Supergrass,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=2932#here,(Parlophone 1999),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=913#here,
0,Wrong Division,Thu Jan 17 2019 11:00pm,2019-01-17 23:00:00,Thu Jan 17 2019 1:00am,2019-01-17 01:00:00,11:04pm,Huht,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156945#here,“Stranger”,Huht,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445974#here,(self-released 2019),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=427#here,N L
0,Wrong Division,Thu Jan 17 2019 11:00pm,2019-01-17 23:00:00,Thu Jan 17 2019 1:00am,2019-01-17 01:00:00,11:07pm,Todd F Dillon,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156951#here,“CURB_pF1”,Curb,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445980#here,(self-released),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=427#here,N L
0,Wrong Division,Thu Jan 17 2019 11:00pm,2019-01-17 23:00:00,Thu Jan 17 2019 1:00am,2019-01-17 01:00:00,11:10pm,Kleb,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156954#here,“Luminescent Cog”,Synthesizers and Percussion,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445983#here,(self-released),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=427#here,N L
0,Friday Morning Show,Wed Jan 23 2019 1:00am,2019-01-23 01:00:00,Wed Jan 23 2019 3:00am,2019-01-23 03:00:00,1:00am,Marcus Miller,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=12199#here,“Lost Without U (Spoken Words) Ft. Taraji P Henson”,Marcus,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=20424#here,(Concord Jazz 2008),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1075#here,
0,Friday Morning Show,Wed Jan 23 2019 1:00am,2019-01-23 01:00:00,Wed Jan 23 2019 3:00am,2019-01-23 03:00:00,1:05am,Esperanza Spalding,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=39428#here,“To Tide Us Over”,12 Little Spells,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446847#here,(Concord Records unk),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=985#here,
0,Friday Morning Show,Wed Jan 23 2019 1:00am,2019-01-23 01:00:00,Wed Jan 23 2019 3:00am,2019-01-23 03:00:00,1:10am,Rosalia,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=152691#here,“Reniego - Cap.5: Lamento”,El Mal Querer,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445654#here,(Sony Music Entertainment 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=3022#here,
0,Friday Morning Show,Fri Jan 18 2019 1:00am,2019-01-18 01:00:00,Fri Jan 18 2019 3:00am,2019-01-18 03:00:00,5:00am,Stan Getz,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=15125#here,“Menina Moca featuring Laurindo Almeida”,Bossa Nova: Verve Jazz Masters 53: Stan Getz,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446037#here,(Verve),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=12#here,
0,Friday Morning Show,Fri Jan 18 2019 1:00am,2019-01-18 01:00:00,Fri Jan 18 2019 3:00am,2019-01-18 03:00:00,5:05am,Georgia Anne Muldrow,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=36304#here,“The Birth of Petey Wheatstraw”,seeds,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=88681#here,(Someothaship 2012),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=13046#here,
0,Friday Morning Show,Fri Jan 18 2019 1:00am,2019-01-18 01:00:00,Fri Jan 18 2019 3:00am,2019-01-18 03:00:00,5:10am,D'Angelo,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=8822#here,“One Mo'Gin”,Voodoo,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=137636#here,(EMI/Virgin 2000),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=56195#here,
0,Rolling Thunder,Fri Jan 18 2019 3:00am,2019-01-18 03:00:00,Fri Jan 18 2019 5:00am,2019-01-18 05:00:00,3:00am,Steve Miller Band,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3657#here,“Threshold”,Book of Dreams,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=187417#here,"(Capitol Records, LLC 1977)",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=29058#here,
0,Rolling Thunder,Fri Jan 18 2019 3:00am,2019-01-18 03:00:00,Fri Jan 18 2019 5:00am,2019-01-18 05:00:00,3:01am,Saviour Machine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156967#here,“Legion”,Saviour Machine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445999#here,(Massacre Records 1993),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=17272#here,
0,Rolling Thunder,Fri Jan 18 2019 3:00am,2019-01-18 03:00:00,Fri Jan 18 2019 5:00am,2019-01-18 05:00:00,3:06am,Saviour Machine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156967#here,“Ludicrous Smiles / The Wicked Window”,Saviour Machine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445999#here,(Massacre Records 1993),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=17272#here,
0,The Interstate,Fri Jan 18 2019 5:00am,2019-01-18 05:00:00,Fri Jan 18 2019 7:00am,2019-01-18 07:00:00,5:00am,Michael Nesmith & The First National Band,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=22705#here,“Nadine (Is That You)”,Complete,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=116410#here,(Pacific Arts 2005),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=12861#here,
0,The Interstate,Fri Jan 18 2019 5:00am,2019-01-18 05:00:00,Fri Jan 18 2019 7:00am,2019-01-18 07:00:00,5:06am,Drive-by Truckers,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=64459#here,“This Fucking Job”,The Big To-Do,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=29372#here,([PIAS] Recordings 2010),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=8048#here,
0,The Interstate,Fri Jan 18 2019 5:00am,2019-01-18 05:00:00,Fri Jan 18 2019 7:00am,2019-01-18 07:00:00,5:11am,Uncle Tupelo,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1160#here,“Still Be Around”,Still Feel Gone,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=15037#here,(Rockville 1991),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=2983#here,L
0,The Interstate,Fri Jan 11 2019 5:00am,2019-01-11 05:00:00,Fri Jan 11 2019 7:00am,2019-01-11 07:00:00,5:02am,Eric Clapton,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2497#here,“Forever Man”,Behind The Sun,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=365233#here,(Warner Bros. 1985),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=76#here,
0,The Interstate,Fri Jan 11 2019 5:00am,2019-01-11 05:00:00,Fri Jan 11 2019 7:00am,2019-01-11 07:00:00,5:05am,Harry Chapin,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=10966#here,“Taxi”,Heads & Tales,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=157977#here,(Elektra Records 1972),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=132#here,
